timestamp,open,high,low,close,volume
1767436200000,0.8153,0.8249,0.8136,0.8229,363648.0
1767437100000,0.8229,0.8256,0.8201,0.8211,303993.0
1767438000000,0.8211,0.8245,0.8106,0.8132,530954.0
1767438900000,0.8132,0.8194,0.8126,0.8144,228424.0
1767439800000,0.8144,0.8149,0.8092,0.8142,374090.0
1767440700000,0.8142,0.818,0.8139,0.8166,259353.0
1767441600000,0.8166,0.8166,0.8111,0.8124,399479.0
1767442500000,0.8124,0.8243,0.8123,0.8237,339855.0
1767443400000,0.8237,0.8237,0.8135,0.8148,292595.0
1767444300000,0.8148,0.8233,0.8142,0.823,385868.0
1767445200000,0.823,0.8349,0.8192,0.8276,1152241.0
1767446100000,0.8276,0.8299,0.8184,0.8205,951612.0
1767447000000,0.8205,0.8289,0.8204,0.8256,411900.0
1767447900000,0.8256,0.8403,0.8256,0.835,657934.0
1767448800000,0.835,0.8359,0.8297,0.8349,421931.0
1767449700000,0.8349,0.8393,0.8336,0.8343,388215.0
1767450600000,0.8343,0.8385,0.8319,0.8353,403080.0
1767451500000,0.8353,0.843,0.8341,0.8392,417586.0
1767452400000,0.8392,0.8392,0.8275,0.8295,689567.0
1767453300000,0.8295,0.8355,0.8263,0.8282,423031.0
1767454200000,0.8282,0.8362,0.8276,0.8294,319189.0
1767455100000,0.8294,0.8335,0.829,0.8325,336422.0
1767456000000,0.8325,0.8477,0.832,0.841,859793.0
1767456900000,0.841,0.8423,0.8344,0.8387,487116.0
1767457800000,0.8387,0.8426,0.8381,0.8385,221550.0
1767458700000,0.8385,0.8397,0.833,0.8353,352868.0
1767459600000,0.8353,0.8396,0.8324,0.8329,432693.0
1767460500000,0.8329,0.8387,0.8323,0.8369,163703.0
1767461400000,0.8369,0.8461,0.8365,0.8424,331416.0
1767462300000,0.8424,0.8438,0.8387,0.8387,157260.0
1767463200000,0.8387,0.8407,0.8345,0.8374,216144.0
1767464100000,0.8374,0.8422,0.8368,0.8404,133590.0
1767465000000,0.8404,0.8434,0.8394,0.8412,178153.0
1767465900000,0.8412,0.8449,0.8389,0.8445,169255.0
1767466800000,0.8445,0.8483,0.8415,0.8423,262559.0
1767467700000,0.8423,0.8498,0.842,0.8482,169890.0
1767468600000,0.8482,0.8488,0.8443,0.8473,190244.0
1767469500000,0.8473,0.8505,0.846,0.8467,202302.0
1767470400000,0.8467,0.8471,0.8355,0.8402,463243.0
1767471300000,0.8402,0.8443,0.84,0.8413,209518.0
1767472200000,0.8413,0.8458,0.841,0.8427,135140.0
1767473100000,0.8427,0.8466,0.842,0.844,338149.0
1767474000000,0.844,0.8441,0.8391,0.8426,92556.0
1767474900000,0.8426,0.8475,0.8423,0.8451,120145.0
1767475800000,0.8451,0.8478,0.8419,0.8422,221248.0
1767476700000,0.8422,0.8447,0.8408,0.8434,140058.0
1767477600000,0.8434,0.8434,0.8398,0.8408,163795.0
1767478500000,0.8408,0.8463,0.8408,0.844,117419.0
1767479400000,0.844,0.8553,0.843,0.8519,260147.0
1767480300000,0.8519,0.8547,0.8487,0.8536,178785.0
1767481200000,0.8536,0.865,0.8533,0.8644,813284.0
1767482100000,0.8644,0.8865,0.8637,0.885,1564016.0
1767483000000,0.885,0.8883,0.8792,0.8817,887039.0
